date,direction,signal_time,entry_time,entry,stop,target,risk_points,poc,vah,val,relative_volume,exit_time,exit_reason,net_r
2023-06-01T00:00:00-04:00,1,2023-06-01T10:00:00-04:00,2023-06-01T10:45:00-04:00,14332.44,14163.080000000002,14586.48,169.35999999999876,14271.62875,14284.6675,14253.1,1.242469135802469,2023-06-01T15:58:00-04:00,session_close,0.5992560226735978
2023-06-02T00:00:00-04:00,1,2023-06-02T09:30:00-04:00,2023-06-02T10:45:00-04:00,14541.42,14372.060000000001,14795.46,169.35999999999876,14484.683125,14524.84,14470.39,1.156093489148581,2023-06-02T15:58:00-04:00,session_close,0.06790269248937225
2023-06-08T00:00:00-04:00,1,2023-06-08T09:30:00-04:00,2023-06-08T10:15:00-04:00,14393.38,14222.055,14650.367499999997,171.3249999999989,14307.887734375,14347.294375,14282.492343749998,1.3432118542250702,2023-06-08T15:58:00-04:00,session_close,0.5622063329928624
2023-06-12T00:00:00-04:00,1,2023-06-12T10:15:00-04:00,2023-06-12T10:45:00-04:00,14633.19,14453.795000000002,14902.282499999998,179.39499999999862,14590.048515625,14623.33796875,14574.5134375,1.091183879093199,2023-06-12T15:59:00-04:00,session_close,0.9426684132779624
2023-06-14T00:00:00-04:00,1,2023-06-14T10:00:00-04:00,2023-06-14T10:30:00-04:00,14965.62,14782.54,15240.240000000002,183.07999999999993,14917.6503125,14943.484999999999,14903.973124999999,0.9048843187660668,2023-06-14T15:59:00-04:00,session_close,0.30860825868472813
2023-06-15T00:00:00-04:00,1,2023-06-15T10:15:00-04:00,2023-06-15T11:00:00-04:00,15074.11,14884.855,15357.992500000002,189.25500000000102,14998.455546875,15064.64,14943.07671875,1.0695443645083933,2023-06-15T15:59:00-04:00,session_close,0.6681461520171104
2023-06-16T00:00:00-04:00,1,2023-06-16T10:15:00-04:00,2023-06-16T11:15:00-04:00,15231.04,15041.405,15515.4925,189.63500000000022,15178.106640625,15221.53671875,15142.121718749999,1.1704119850187267,2023-06-16T15:58:00-04:00,session_close,-0.7300867455902158
2023-06-27T00:00:00-04:00,1,2023-06-27T09:30:00-04:00,2023-06-27T10:00:00-04:00,14805.12,14576.66,15147.810000000001,228.46000000000095,14761.795703125,14780.7165625,14731.407656250001,1.053481331987891,2023-06-27T15:59:00-04:00,session_close,0.6561761358662315
2023-06-28T00:00:00-04:00,1,2023-06-28T09:45:00-04:00,2023-06-28T10:30:00-04:00,14991.65,14763.189999999999,15334.34,228.46000000000095,14905.16671875,14918.49875,14892.901249999999,1.1327148043565953,2023-06-28T15:59:00-04:00,session_close,-0.03085879366190687
2023-06-29T00:00:00-04:00,-1,2023-06-29T09:30:00-04:00,2023-06-29T10:15:00-04:00,14912.44,15130.545,14585.282500000001,218.10499999999956,15005.930859375,15029.5271875,14982.33453125,1.0319542549613185,2023-06-29T15:59:00-04:00,session_close,-0.18972513239035915
2023-07-05T00:00:00-04:00,1,2023-07-05T09:30:00-04:00,2023-07-05T10:15:00-04:00,15241.53,15023.425000000001,15568.6875,218.10499999999956,15199.78484375,15214.59,15142.901875,0.8682119205298013,2023-07-05T15:59:00-04:00,session_close,-0.11549483047156443
2023-07-07T00:00:00-04:00,1,2023-07-07T09:45:00-04:00,2023-07-07T11:00:00-04:00,15100.33,14870.14,15445.615000000002,230.1900000000005,15081.303593749999,15099.02875,15067.7490625,0.8785508439687114,2023-07-07T15:58:00-04:00,session_close,-0.2513141318041628
2023-07-11T00:00:00-04:00,-1,2023-07-11T09:30:00-04:00,2023-07-11T10:00:00-04:00,15034.27,15252.375,14707.112500000001,218.10499999999956,15064.506796874999,15087.770312499999,15051.688124999999,0.8350993377483443,2023-07-11T15:59:00-04:00,session_close,-0.4531303729854892
2023-07-13T00:00:00-04:00,1,2023-07-13T09:30:00-04:00,2023-07-13T10:45:00-04:00,15476.82,15246.630000000001,15822.104999999998,230.1899999999987,15431.29265625,15438.0575,15370.4090625,0.7708691171418757,2023-07-13T15:59:00-04:00,session_close,0.44676137104131686
2023-07-17T00:00:00-04:00,1,2023-07-17T09:30:00-04:00,2023-07-17T10:00:00-04:00,15619.42,15389.23,15964.705000000002,230.1900000000005,15561.018671875001,15588.591093750001,15553.21515625,0.8123682361208714,2023-07-17T15:59:00-04:00,session_close,0.4352925843868131
2023-07-24T00:00:00-04:00,1,2023-07-24T09:30:00-04:00,2023-07-24T10:30:00-04:00,15476.46,15262.244999999999,15797.7825,214.21500000000015,15441.4125,15473.285,15433.574999999999,0.8901472253680635,2023-07-24T15:59:00-04:00,session_close,-0.08925612118665345
2023-07-26T00:00:00-04:00,-1,2023-07-26T09:30:00-04:00,2023-07-26T10:30:00-04:00,15505.81,15699.285,15215.5975,193.47500000000036,15546.06203125,15554.5825,15518.6071875,0.9961119751166407,2023-07-26T15:59:00-04:00,session_close,-0.05535598914588927
2023-07-31T00:00:00-04:00,1,2023-07-31T09:30:00-04:00,2023-07-31T10:15:00-04:00,15773.03,15579.555,16063.2425,193.47500000000036,15751.65453125,15771.96875,15710.05875,1.0068300522298113,2023-07-31T15:59:00-04:00,session_close,-0.02853081793513594
2023-08-01T00:00:00-04:00,-1,2023-08-01T09:30:00-04:00,2023-08-01T10:00:00-04:00,15696.14,15889.614999999998,15405.927500000002,193.47499999999854,15780.39671875,15793.65875,15716.126875,0.9665457476823861,2023-08-01T15:59:00-04:00,session_close,-0.174441142266444
2023-08-07T00:00:00-04:00,-1,2023-08-07T09:30:00-04:00,2023-08-07T10:00:00-04:00,15313.53,15507.005000000001,15023.317500000001,193.47500000000036,15366.8290625,15371.341875,15340.396875,1.2346185397867104,2023-08-07T15:59:00-04:00,session_close,-0.5263212301330907
2023-08-11T00:00:00-04:00,-1,2023-08-11T09:30:00-04:00,2023-08-11T10:45:00-04:00,15066.01,15264.77,14767.869999999999,198.76000000000022,15099.13859375,15166.8846875,15091.9315625,1.0342880193626462,2023-08-11T15:58:00-04:00,session_close,0.21417790299858958
2023-08-14T00:00:00-04:00,1,2023-08-14T10:00:00-04:00,2023-08-14T10:45:00-04:00,15141.46,14942.7,15439.599999999997,198.7599999999984,15077.2309375,15100.373125,15010.89,1.021698113207547,2023-08-14T15:59:00-04:00,session_close,0.35389414369088706
2023-08-17T00:00:00-04:00,-1,2023-08-17T10:00:00-04:00,2023-08-17T10:30:00-04:00,14827.79,15030.015,14524.452500000003,202.22499999999854,14886.927109375,14911.77671875,14850.149687500001,0.9934762348555451,2023-08-17T15:59:00-04:00,session_close,0.5451353690196682
2023-08-21T00:00:00-04:00,1,2023-08-21T09:30:00-04:00,2023-08-21T10:45:00-04:00,14803.04,14602.315000000002,15104.127499999999,200.72499999999854,14714.8728125,14775.880625,14673.130625,0.9376947040498442,2023-08-21T15:59:00-04:00,session_close,0.6904471291568033
2023-08-25T00:00:00-04:00,1,2023-08-25T09:30:00-04:00,2023-08-25T10:15:00-04:00,14960.25,14727.6,15309.224999999999,232.64999999999964,14801.562421875,14840.299687499999,14794.23375,1.0252231276678307,2023-08-25T10:57:00-04:00,stop,-1.0085966043412853
2023-08-30T00:00:00-04:00,1,2023-08-30T10:00:00-04:00,2023-08-30T11:00:00-04:00,15449.61,15205.580000000002,15815.654999999999,244.02999999999884,15417.68484375,15441.469375,15374.2165625,0.8570167696381289,2023-08-30T15:59:00-04:00,session_close,0.10502807031922026
2023-08-31T00:00:00-04:00,1,2023-08-31T09:30:00-04:00,2023-08-31T10:00:00-04:00,15546.47,15313.82,15895.445,232.64999999999964,15485.18984375,15493.784062499999,15463.37375,0.9552238805970149,2023-08-31T15:59:00-04:00,session_close,-0.15865033311841784
2023-09-01T00:00:00-04:00,1,2023-09-01T10:00:00-04:00,2023-09-01T10:30:00-04:00,15561.24,15328.59,15910.215,232.64999999999964,15523.800703125,15549.373125,15507.97015625,1.1885245901639345,2023-09-01T15:58:00-04:00,session_close,-0.2768966258327968
2023-09-07T00:00:00-04:00,-1,2023-09-07T09:45:00-04:00,2023-09-07T11:00:00-04:00,15227.58,15442.035,14905.8975,214.45499999999993,15374.05875,15388.83,15290.355,1.034452296819788,2023-09-07T15:59:00-04:00,session_close,-0.22349677088433614
2023-09-11T00:00:00-04:00,1,2023-09-11T10:15:00-04:00,2023-09-11T11:30:00-04:00,15401.58,15199.95,15704.024999999998,201.6299999999992,15318.716015625001,15387.63171875,15299.51,0.952935468219311,2023-09-11T15:59:00-04:00,session_close,0.4170014382780353
2023-09-13T00:00:00-04:00,1,2023-09-13T09:30:00-04:00,2023-09-13T10:30:00-04:00,15337.24,15135.61,15639.684999999998,201.6299999999992,15319.03,15322.03,15292.03,0.9933619679812573,2023-09-13T15:59:00-04:00,session_close,0.14229033377969857
2023-09-14T00:00:00-04:00,-1,2023-09-14T09:45:00-04:00,2023-09-14T10:15:00-04:00,15377.82,15579.449999999999,15075.375,201.6299999999992,15434.14234375,15441.3078125,15408.7375,1.045109423849933,2023-09-14T15:59:00-04:00,session_close,-0.5540842136586898
2023-09-25T00:00:00-04:00,-1,2023-09-25T10:15:00-04:00,2023-09-25T11:00:00-04:00,14657.51,14842.455,14380.0925,184.9449999999997,14759.457890624999,14778.1621875,14690.87546875,1.087153652392947,2023-09-25T15:59:00-04:00,session_close,-0.6304036335126677
2023-09-29T00:00:00-04:00,1,2023-09-29T09:45:00-04:00,2023-09-29T10:45:00-04:00,14850.61,14658.79,15138.34,191.8199999999997,14803.446953125002,14813.1315625,14719.052500000002,0.9938107869142352,2023-09-29T15:58:00-04:00,session_close,-0.7142112397038901
2023-10-04T00:00:00-04:00,1,2023-10-04T09:30:00-04:00,2023-10-04T10:45:00-04:00,14687.54,14468.92,15015.470000000001,218.6200000000008,14531.99859375,14591.82875,14501.275000000001,0.9567610062893082,2023-10-04T15:59:00-04:00,session_close,0.3835879608452953
2023-10-05T00:00:00-04:00,-1,2023-10-05T09:30:00-04:00,2023-10-05T10:00:00-04:00,14699.9,14922.82,14365.52,222.92000000000007,14769.25015625,14794.9753125,14748.5040625,0.9929245283018868,2023-10-05T15:59:00-04:00,session_close,-0.11932531849991188
2023-10-09T00:00:00-04:00,1,2023-10-09T09:30:00-04:00,2023-10-09T10:00:00-04:00,14922.27,14699.35,15256.650000000001,222.92000000000007,14880.633984375,14888.242968749999,14860.850625,1.069182389937107,2023-10-09T15:59:00-04:00,session_close,0.5902117351516224
2023-10-10T00:00:00-04:00,1,2023-10-10T09:45:00-04:00,2023-10-10T10:15:00-04:00,15135.31,14903.654999999999,15482.7925,231.65500000000065,15084.371953124999,15106.9528125,15070.8234375,0.8786127167630058,2023-10-10T15:59:00-04:00,session_close,0.019511773974230748
2023-10-11T00:00:00-04:00,1,2023-10-11T09:30:00-04:00,2023-10-11T10:30:00-04:00,15187.95,14956.295000000002,15535.432499999999,231.65499999999884,15167.995859375,15185.69984375,15155.65671875,0.910086004691165,2023-10-11T15:59:00-04:00,session_close,0.2509766678897486
2023-10-12T00:00:00-04:00,-1,2023-10-12T09:30:00-04:00,2023-10-12T10:45:00-04:00,15275.19,15506.845000000001,14927.7075,231.65500000000065,15296.121640625,15312.2759375,15286.4290625,0.9548842683405256,2023-10-12T15:59:00-04:00,session_close,0.38155878353586575
2023-10-13T00:00:00-04:00,-1,2023-10-13T10:15:00-04:00,2023-10-13T10:45:00-04:00,15151.09,15389.435000000001,14793.572499999998,238.34500000000116,15202.688984375,15221.83,15161.3846875,1.0122729504172803,2023-10-13T15:58:00-04:00,session_close,0.6697434391323511
2023-10-16T00:00:00-04:00,1,2023-10-16T09:30:00-04:00,2023-10-16T10:00:00-04:00,15112.6,14874.255000000001,15470.1175,238.34499999999935,15045.0640625,15068.72625,15016.50625,0.9354966363276612,2023-10-16T15:59:00-04:00,session_close,0.25664477962617316
2023-10-18T00:00:00-04:00,-1,2023-10-18T10:00:00-04:00,2023-10-18T10:45:00-04:00,15013.42,15259.02,14645.02,245.60000000000036,15092.335,15112.18,15051.7,1.0978956999085088,2023-10-18T15:59:00-04:00,session_close,0.4227605863192173
2023-10-19T00:00:00-04:00,1,2023-10-19T09:45:00-04:00,2023-10-19T10:15:00-04:00,14984.85,14739.25,15353.25,245.60000000000036,14919.500703124999,14941.833125,14881.40421875,1.0053428317008015,2023-10-19T15:59:00-04:00,session_close,-0.8507736156351808
2023-10-20T00:00:00-04:00,-1,2023-10-20T10:00:00-04:00,2023-10-20T10:30:00-04:00,14658.93,14904.53,14290.529999999999,245.60000000000036,14734.415703125,14746.473750000001,14718.101875,1.1119199272065514,2023-10-20T15:58:00-04:00,session_close,0.38013029315961094
2023-10-24T00:00:00-04:00,1,2023-10-24T09:30:00-04:00,2023-10-24T10:00:00-04:00,14731.75,14478.095,15112.232500000002,253.65500000000065,14687.297734375,14718.24484375,14659.524687500001,1.11446249033256,2023-10-24T15:59:00-04:00,session_close,0.0607518085588686
2023-10-26T00:00:00-04:00,-1,2023-10-26T10:00:00-04:00,2023-10-26T11:15:00-04:00,14198.75,14452.405,13818.267499999998,253.65500000000065,14231.209296875,14278.539375,14217.956875,1.1781411359724612,2023-10-26T15:59:00-04:00,session_close,0.32157852200823756
2023-10-27T00:00:00-04:00,1,2023-10-27T09:30:00-04:00,2023-10-27T10:15:00-04:00,14260.77,14007.115,14641.252500000002,253.65500000000065,14223.557421875,14239.11375,14205.6078125,1.2586666666666666,2023-10-27T15:58:00-04:00,session_close,-0.37842739153574556
2023-11-02T00:00:00-04:00,1,2023-11-02T09:30:00-04:00,2023-11-02T10:30:00-04:00,14853.71,14600.054999999998,15234.192500000001,253.65500000000065,14730.565078124999,14785.244531249999,14699.082968749999,0.9417989417989417,2023-11-02T15:59:00-04:00,session_close,0.2585401431077707
2023-11-06T00:00:00-05:00,1,2023-11-06T09:30:00-05:00,2023-11-06T10:30:00-05:00,15144.64,14890.984999999999,15525.122500000001,253.65500000000065,15113.331484375001,15140.9275,15105.101093750001,0.8477022407899734,2023-11-06T15:59:00-05:00,session_close,0.0652461019889261
2023-11-08T00:00:00-05:00,1,2023-11-08T09:30:00-05:00,2023-11-08T10:00:00-05:00,15335.29,15094.550000000001,15696.400000000001,240.73999999999978,15313.0575,15315.095,15293.09,0.8162327718223583,2023-11-08T15:59:00-05:00,session_close,-0.029492398438150578
2023-11-17T00:00:00-05:00,-1,2023-11-17T09:30:00-05:00,2023-11-17T10:15:00-05:00,15793.12,16015.95,15458.875,222.82999999999993,15841.932890625001,15851.542031250001,15833.23890625,0.885551948051948,2023-11-17T15:58:00-05:00,session_close,-0.2716420589687154
2023-11-22T00:00:00-05:00,1,2023-11-22T09:30:00-05:00,2023-11-22T10:30:00-05:00,16023.05,15811.645,16340.157499999998,211.40499999999884,15923.81546875,15964.6740625,15903.91,0.9385574354407836,2023-11-22T15:59:00-05:00,session_close,-0.08831389986045825
2023-11-27T00:00:00-05:00,1,2023-11-27T09:30:00-05:00,2023-11-27T10:00:00-05:00,15980.64,15782.435,16277.947499999998,198.20499999999993,15920.027265625,15968.126875,15911.69,0.9663224068253256,2023-11-27T15:59:00-05:00,session_close,-0.009636487475088192
2023-11-28T00:00:00-05:00,-1,2023-11-28T09:30:00-05:00,2023-11-28T10:00:00-05:00,15942.7,16130.135,15661.5475,187.4349999999995,15970.889921875,15987.244843749999,15953.47984375,0.9611562782294489,2023-11-28T15:59:00-05:00,session_close,-0.43268333022113675
2023-12-01T00:00:00-05:00,-1,2023-12-01T09:30:00-05:00,2023-12-01T10:00:00-05:00,15892.07,16075.66,15616.685,183.59000000000015,15934.08390625,15949.7128125,15913.45375,1.8258887876025525,2023-12-01T15:58:00-05:00,session_close,-0.6188790239119817
2023-12-06T00:00:00-05:00,-1,2023-12-06T10:15:00-05:00,2023-12-06T11:30:00-05:00,15901.14,16080.279999999999,15632.43,179.13999999999942,15964.689375,15974.89875,15936.33,1.6579804560260587,2023-12-06T15:59:00-05:00,session_close,0.5007256894049302
2023-12-08T00:00:00-05:00,1,2023-12-08T10:00:00-05:00,2023-12-08T11:00:00-05:00,16099.73,15916.154999999999,16375.0925,183.57500000000073,16014.4884375,16024.779375,15985.9025,1.7880794701986755,2023-12-08T15:58:00-05:00,session_close,0.0034318398474793197
2023-12-13T00:00:00-05:00,1,2023-12-13T09:30:00-05:00,2023-12-13T10:15:00-05:00,16428.11,16250.45,16694.6,177.65999999999985,16412.151484375,16415.25578125,16403.5284375,1.2449862367282738,2023-12-13T15:59:00-05:00,session_close,0.877181132500283
2023-12-14T00:00:00-05:00,-1,2023-12-14T10:00:00-05:00,2023-12-14T10:30:00-05:00,16597.51,16778.114999999998,16326.602499999999,180.60499999999956,16676.700937499998,16683.462499999998,16637.0975,1.485789243550503,2023-12-14T15:59:00-05:00,session_close,0.20309515240440043
2023-12-15T00:00:00-05:00,1,2023-12-15T09:30:00-05:00,2023-12-15T10:15:00-05:00,16647.19,16466.585,16918.097499999996,180.60499999999956,16603.34421875,16621.143125,16576.31625,1.2671709531013615,2023-12-15T15:58:00-05:00,session_close,-0.01899172226682705
2023-12-18T00:00:00-05:00,1,2023-12-18T09:30:00-05:00,2023-12-18T10:00:00-05:00,16696.77,16516.165,16967.677499999998,180.60499999999956,16660.346484375,16665.913125,16642.79015625,0.9621742785093864,2023-12-18T15:59:00-05:00,session_close,0.3349851886714108
2023-12-19T00:00:00-05:00,1,2023-12-19T09:30:00-05:00,2023-12-19T10:15:00-05:00,16805.73,16625.125,17076.637499999997,180.60499999999956,16739.55296875,16764.728125,16735.454687499998,0.9302325581395349,2023-12-19T15:59:00-05:00,session_close,0.1694858946319352
2023-12-20T00:00:00-05:00,1,2023-12-20T10:15:00-05:00,2023-12-20T10:45:00-05:00,16881.8,16701.195,17152.707499999997,180.60499999999956,16855.875390625002,16866.77,16800.120625000003,0.7006200177147919,2023-12-20T14:52:00-05:00,stop,-1.0110738905345922
2023-12-27T00:00:00-05:00,1,2023-12-27T09:30:00-05:00,2023-12-27T10:00:00-05:00,16943.02,16762.415,17213.927499999998,180.60499999999956,16910.076875,16919.65625,16902.95375,0.798167609808677,2023-12-27T15:59:00-05:00,session_close,0.006644334320759284
2023-12-28T00:00:00-05:00,-1,2023-12-28T09:30:00-05:00,2023-12-28T10:15:00-05:00,16942.23,17122.835,16671.322500000002,180.60499999999956,16978.767968750002,16985.533750000002,16972.002187500002,0.7092427917003503,2023-12-28T15:59:00-05:00,session_close,0.09761634506243494
2024-01-03T00:00:00-05:00,-1,2024-01-03T09:45:00-05:00,2024-01-03T10:15:00-05:00,16414.09,16590.285,16149.7975,176.1949999999997,16553.618671875,16579.42,16494.1634375,1.2516703786191536,2024-01-03T15:59:00-05:00,session_close,0.17281988705695836
2024-01-04T00:00:00-05:00,-1,2024-01-04T09:45:00-05:00,2024-01-04T10:30:00-05:00,16354.77,16530.965,16090.4775,176.1949999999997,16398.99015625,16428.829375,16386.8334375,1.354120267260579,2024-01-04T15:59:00-05:00,session_close,0.32424302619257706
2024-01-10T00:00:00-05:00,1,2024-01-10T09:30:00-05:00,2024-01-10T10:30:00-05:00,16715.51,16542.629999999997,16974.83,172.88000000000102,16684.643984375,16712.518281250002,16676.35703125,0.9369002617039837,2024-01-10T15:59:00-05:00,session_close,0.4717723276261038
2024-01-11T00:00:00-05:00,-1,2024-01-11T09:45:00-05:00,2024-01-11T10:15:00-05:00,16701.09,16875.34,16439.715,174.25,16861.190546875,16885.099374999998,16832.24828125,1.5304617772603804,2024-01-11T15:59:00-05:00,session_close,-0.7212625538020103
2024-01-12T00:00:00-05:00,1,2024-01-12T09:30:00-05:00,2024-01-12T10:30:00-05:00,16828.19,16653.79,17089.789999999994,174.39999999999782,16807.652265624998,16826.175625,16786.9496875,1.1876106194690266,2024-01-12T15:58:00-05:00,session_close,0.04655963302753854
2024-01-16T00:00:00-05:00,1,2024-01-16T10:00:00-05:00,2024-01-16T10:30:00-05:00,16862.51,16692.985,17116.797499999993,169.52499999999782,16766.245625,16802.302499999998,16730.18875,1.4246679316888045,2024-01-16T15:59:00-05:00,session_close,-0.1624539153517038
2024-01-22T00:00:00-05:00,-1,2024-01-22T09:30:00-05:00,2024-01-22T10:30:00-05:00,17371.99,17560.305,17089.5175,188.3149999999987,17430.689921875,17440.0596875,17407.69140625,0.9169504846738276,2024-01-22T15:59:00-05:00,session_close,0.12776464965616907
2024-01-24T00:00:00-05:00,1,2024-01-24T10:15:00-05:00,2024-01-24T11:30:00-05:00,17598.59,17425.46,17858.285000000003,173.13000000000102,17533.947812500002,17578.729375000003,17479.48375,0.9263698630136986,2024-01-24T15:58:00-05:00,session_close,-0.543060128227343
2024-01-26T00:00:00-05:00,1,2024-01-26T09:30:00-05:00,2024-01-26T10:30:00-05:00,17476.5,17288.185,17758.972499999996,188.3149999999987,17438.030078125,17452.56875,17380.993749999998,1.2065245987897921,2024-01-26T15:58:00-05:00,session_close,-0.28261158165839967
2024-01-30T00:00:00-05:00,-1,2024-01-30T09:45:00-05:00,2024-01-30T10:15:00-05:00,17555.47,17751.385000000002,17261.5975,195.91500000000087,17622.11609375,17629.817812499998,17590.6090625,0.6727891156462585,2024-01-30T15:59:00-05:00,session_close,0.3231503458132406
2024-01-31T00:00:00-05:00,-1,2024-01-31T09:30:00-05:00,2024-01-31T10:15:00-05:00,17244.32,17440.235,16950.4475,195.91500000000087,17357.873203125,17372.161406249998,17302.30796875,1.0119604784191367,2024-01-31T15:59:00-05:00,session_close,0.4684174259245082
2024-02-01T00:00:00-05:00,-1,2024-02-01T09:45:00-05:00,2024-02-01T11:00:00-05:00,17182.48,17378.395,16888.6075,195.91500000000087,17249.457265625,17261.3146875,17213.885,1.0346938775510204,2024-02-01T15:59:00-05:00,session_close,-0.8435801240333803
2024-02-05T00:00:00-05:00,-1,2024-02-05T10:00:00-05:00,2024-02-05T10:30:00-05:00,17548.2,17756.184999999998,17236.222500000003,207.98499999999694,17602.945546875002,17633.05203125,17592.15265625,1.0700982052150356,2024-02-05T15:58:00-05:00,session_close,-0.43171382551627374
2024-02-14T00:00:00-05:00,1,2024-02-14T09:45:00-05:00,2024-02-14T10:15:00-05:00,17726.43,17515.879999999997,18042.255000000005,210.5500000000029,17621.434140625,17711.87171875,17605.09,0.9838369641602249,2024-02-14T15:58:00-05:00,session_close,0.39610543813821086
2024-02-15T00:00:00-05:00,-1,2024-02-15T09:30:00-05:00,2024-02-15T10:00:00-05:00,17753.99,17960.865,17443.6775,206.875,17809.735234375,17847.7325,17803.5175,0.9797461517688361,2024-02-15T15:58:00-05:00,session_close,-0.44867673716011947
2024-02-21T00:00:00-05:00,-1,2024-02-21T09:30:00-05:00,2024-02-21T10:30:00-05:00,17426.35,17633.225,17116.0375,206.875,17513.720078125,17532.79234375,17474.66734375,1.2083219271831371,2024-02-21T15:58:00-05:00,session_close,-0.30013293051359585
2024-02-22T00:00:00-05:00,1,2024-02-22T10:00:00-05:00,2024-02-22T10:30:00-05:00,17910.3,17700.665,18224.752499999995,209.6349999999984,17835.052734375,17875.87,17736.61109375,1.2785862785862785,2024-02-22T15:58:00-05:00,session_close,0.4401459679919915
2024-02-23T00:00:00-05:00,1,2024-02-23T09:30:00-05:00,2024-02-23T10:15:00-05:00,18038.69,17829.055,18353.142499999994,209.6349999999984,17998.331875,18006.26875,17976.285,0.8659524431669715,2024-02-23T15:58:00-05:00,session_close,-0.4009349583800411
2024-02-26T00:00:00-05:00,1,2024-02-26T10:00:00-05:00,2024-02-26T10:30:00-05:00,17983.53,17776.36,18294.284999999996,207.16999999999825,17912.6596875,17947.47625,17889.17875,0.9599456890699253,2024-02-26T15:58:00-05:00,session_close,-0.19544335569821067
2024-02-27T00:00:00-05:00,1,2024-02-27T10:15:00-05:00,2024-02-27T11:00:00-05:00,17980.28,17773.11,18291.034999999996,207.16999999999825,17928.05484375,17973.5271875,17898.025937500002,0.8985282726568552,2024-02-27T15:58:00-05:00,session_close,0.003958102041800048
2024-02-28T00:00:00-05:00,-1,2024-02-28T09:30:00-05:00,2024-02-28T10:00:00-05:00,17862.99,18070.160000000003,17552.235,207.1700000000019,17975.418984375,17988.55,17905.723593749997,0.9827814569536424,2024-02-28T15:58:00-05:00,session_close,-0.10860645846406233
2024-03-04T00:00:00-05:00,-1,2024-03-04T09:30:00-05:00,2024-03-04T10:00:00-05:00,18271.87,18478.989999999998,17961.190000000002,207.11999999999898,18326.46546875,18336.295,18309.393125,0.8590199835751438,2024-03-04T15:58:00-05:00,session_close,0.1540169949787465
2024-03-14T00:00:00-04:00,-1,2024-03-14T09:45:00-04:00,2024-03-14T10:45:00-04:00,18052.9,18262.78,17738.080000000005,209.87999999999738,18128.060703125,18162.03546875,18107.409375000003,1.4019933554817277,2024-03-14T15:58:00-04:00,session_close,0.14941871545645594
2024-03-20T00:00:00-04:00,1,2024-03-20T10:15:00-04:00,2024-03-20T11:15:00-04:00,18059.43,17825.339999999997,18410.565000000006,234.09000000000378,18022.641796875003,18057.045156250002,18010.640625,0.7199402539208365,2024-03-20T15:58:00-04:00,session_close,0.8200264855397327
2024-03-21T00:00:00-04:00,1,2024-03-21T10:15:00-04:00,2024-03-21T11:30:00-04:00,18433.82,18194.995,18792.057500000003,238.82500000000073,18377.66875,18423.212499999998,18339.9325,0.7818525519848771,2024-03-21T15:58:00-04:00,session_close,-0.3549042185700749
2024-03-22T00:00:00-04:00,-1,2024-03-22T09:30:00-04:00,2024-03-22T10:15:00-04:00,18308.07,18542.160000000003,17956.934999999994,234.09000000000378,18371.617734375,18379.501874999998,18333.9490625,0.9922022048937886,2024-03-22T15:58:00-04:00,session_close,-0.27814088598402126
2024-03-25T00:00:00-04:00,-1,2024-03-25T09:30:00-04:00,2024-03-25T10:30:00-04:00,18302.51,18536.6,17951.375,234.09000000000015,18359.7459375,18389.64,18316.565625,0.9023931164291477,2024-03-25T15:58:00-04:00,session_close,0.004784484599935839
2024-03-27T00:00:00-04:00,-1,2024-03-27T09:45:00-04:00,2024-03-27T10:15:00-04:00,18204.45,18438.54,17853.315000000002,234.09000000000015,18284.910546875002,18312.875,18266.533906250002,0.9389002036659878,2024-03-27T15:58:00-04:00,session_close,-0.3960015378700528
2024-03-28T00:00:00-04:00,1,2024-03-28T09:30:00-04:00,2024-03-28T10:00:00-04:00,18312.53,18078.439999999995,18663.665000000005,234.09000000000378,18286.86265625,18299.999375,18282.1334375,0.8808036926418681,2024-03-28T15:58:00-04:00,session_close,-0.1342218804733126
2024-04-05T00:00:00-04:00,1,2024-04-05T09:30:00-04:00,2024-04-05T10:00:00-04:00,18022.82,17789.674999999996,18372.537500000006,233.14500000000407,17951.84765625,17965.8653125,17911.95125,1.0207603127527636,2024-04-05T15:58:00-04:00,session_close,0.4083724720667287
2024-04-11T00:00:00-04:00,1,2024-04-11T09:45:00-04:00,2024-04-11T10:45:00-04:00,18077.15,17844.840000000004,18425.614999999998,232.30999999999767,18033.823984375,18047.52296875,17986.638593749998,1.0349500713266762,2024-04-11T15:58:00-04:00,session_close,1.0535060909990979
2024-04-16T00:00:00-04:00,1,2024-04-16T09:45:00-04:00,2024-04-16T10:15:00-04:00,17760.2,17527.055,18109.917500000003,233.14500000000044,17717.58328125,17734.145,17685.4340625,1.203921568627451,2024-04-16T15:59:00-04:00,session_close,-0.16414677561174534
2024-04-25T00:00:00-04:00,-1,2024-04-25T09:45:00-04:00,2024-04-25T10:45:00-04:00,17265.82,17529.675000000003,16870.037499999995,263.8550000000032,17339.948359375,17385.758125,17323.69328125,1.3910671667234913,2024-04-25T15:59:00-04:00,session_close,-0.6770764245513607
2024-04-26T00:00:00-04:00,1,2024-04-26T09:45:00-04:00,2024-04-26T10:15:00-04:00,17707.64,17416.35,18144.575,291.2900000000009,17632.733671875,17652.24515625,17610.92671875,1.1183155080213905,2024-04-26T15:59:00-04:00,session_close,0.014521610765901853
