symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
USDCHF,60,1.3043478260869565,2026-03,2026-03-22,2026-03-23 00:00:00,2026-03-23 00:45:00,BUY,0.78793,0.78694,0.789221,0.789221,win,1.3043,129.13,0.78793,0.78694,1.3832
USDJPY,60,1.3043478260869565,2026-03,2026-03-22,2026-03-23 00:00:00,2026-03-23 00:30:00,SELL,159.105,159.305,158.84413,159.305,loss,-1.0,-20000.0,159.305,159.105,1.5184
XAGUSD,60,1.3043478260869565,2026-03,2026-03-22,2026-03-23 00:00:00,2026-03-23 00:30:00,SELL,67.548,69.061,65.574522,65.574522,win,1.3043,9867.39,69.061,67.548,2.2393
XAUUSD,60,1.3043478260869565,2026-03,2026-03-22,2026-03-23 00:00:00,2026-03-23 00:30:00,SELL,4452.449,4510.823,4376.309,4376.309,win,1.3043,7614.0,4510.823,4452.449,2.1817
USDCAD,60,1.3043478260869565,2026-03,2026-03-22,2026-03-23 01:15:00,2026-03-23 05:30:00,SELL,1.37043,1.37261,1.367587,1.37261,loss,-1.0,-218.0,1.37261,1.37043,2.8026
AUDUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,0.70045,0.70179,0.698702,0.698702,win,1.3043,174.78,0.70179,0.70045,2.7228
BTCUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 01:30:00,BUY,70976.21,70373.01,71762.992609,70373.01,loss,-1.0,-603.2,70976.21,70373.01,3.2552
EURGBP,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:00:00,SELL,0.8645,0.86462,0.864343,0.864343,win,1.3043,15.65,0.86462,0.8645,0.433
EURJPY,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:30:00,BUY,183.973,183.819,184.17387,183.819,loss,-1.0,-15400.0,183.973,183.819,2.0455
EURUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,1.16055,1.16158,1.159207,1.159207,win,1.3043,134.35,1.16158,1.16055,2.1522
GBPJPY,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:30:00,BUY,212.781,212.605,213.010565,212.605,loss,-1.0,-17600.0,212.781,212.605,1.5439
GBPUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,1.34222,1.34348,1.340577,1.340577,win,1.3043,164.35,1.34348,1.34222,1.9216
NZDUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:30:00,SELL,0.58497,0.58635,0.58317,0.58317,win,1.3043,180.0,0.58635,0.58497,2.6538
US30,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,46286.2,46374.5,46171.026087,46171.026087,win,1.3043,115.17,46374.5,46286.2,1.1237
USDCAD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 01:00:00,BUY,1.3731,1.37222,1.374248,1.374248,win,1.3043,114.78,1.3731,1.37222,1.8695
USDCHF,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:00:00,BUY,0.78675,0.78615,0.787533,0.787533,win,1.3043,78.26,0.78675,0.78615,2.1374
USDJPY,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 06:00:00,BUY,158.508,158.271,158.81713,158.648,timeout,0.5907,14000.0,158.508,158.271,2.8383
XAGUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,69.416,70.118,68.500348,68.500348,win,1.3043,4578.26,70.118,69.416,1.4523
XAUUSD,60,1.3043478260869565,2026-03,2026-03-23,2026-03-24 00:00:00,2026-03-24 00:15:00,SELL,4421.844,4448.214,4387.448348,4387.448348,win,1.3043,3439.57,4448.214,4421.844,1.029
AUDUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 00:30:00,BUY,0.70008,0.699,0.701489,0.699,loss,-1.0,-108.0,0.70008,0.699,1.08
EURGBP,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 01:00:00,BUY,0.86569,0.8653,0.866199,0.8653,loss,-1.0,-39.0,0.86569,0.8653,1.6495
EURJPY,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 00:00:00,BUY,184.348,184.231,184.500609,184.500609,win,1.3043,15260.87,184.348,184.231,1.2428
EURUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 00:30:00,BUY,1.16178,1.16083,1.163019,1.163019,win,1.3043,123.91,1.16178,1.16083,1.0683
NZDUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 00:15:00,BUY,0.58402,0.58328,0.584985,0.58328,loss,-1.0,-74.0,0.58402,0.58328,1.0998
USDCAD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 01:45:00,SELL,1.37572,1.37654,1.37465,1.37654,loss,-1.0,-82.0,1.37654,1.37572,1.3256
USDCHF,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 02:00:00,SELL,0.7877,0.78832,0.786891,0.78832,loss,-1.0,-62.0,0.78832,0.7877,1.1939
USDJPY,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 00:15:00,SELL,158.632,158.757,158.468957,158.757,loss,-1.0,-12500.0,158.757,158.632,0.9658
XAGUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 06:00:00,BUY,73.05,71.375,75.234783,72.816,timeout,-0.1397,-1170.0,73.05,71.375,3.1664
XAUUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:00:00,2026-03-25 06:00:00,BUY,4551.356,4472.705,4653.944261,4534.595,timeout,-0.2131,-1676.1,4551.356,4472.705,3.5871
BTCUSD,60,1.3043478260869565,2026-03,2026-03-24,2026-03-25 00:30:00,2026-03-25 06:00:00,BUY,70802.65,70217.59,71565.771739,71049.25,timeout,0.4215,246.6,70802.65,70217.59,1.9495
EURGBP,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:30:00,BUY,0.86517,0.86503,0.865353,0.86503,loss,-1.0,-14.0,0.86517,0.86503,0.8673
EURJPY,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:15:00,SELL,184.236,184.309,184.140783,184.309,loss,-1.0,-7300.0,184.309,184.236,1.1085
EURUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:30:00,BUY,1.15618,1.15586,1.156597,1.15586,loss,-1.0,-32.0,1.15618,1.15586,0.9676
GBPJPY,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:15:00,SELL,212.942,213.035,212.820696,213.035,loss,-1.0,-9300.0,213.035,212.942,0.9992
GBPUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:30:00,BUY,1.33637,1.33592,1.336957,1.33592,loss,-1.0,-45.0,1.33637,1.33592,1.1392
NZDUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:30:00,BUY,0.58053,0.58022,0.580934,0.58022,loss,-1.0,-31.0,0.58053,0.58022,1.1858
USDCAD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:30:00,BUY,1.38156,1.38113,1.382121,1.382121,win,1.3043,56.09,1.38156,1.38113,1.0886
USDCHF,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:15:00,SELL,0.79138,0.79161,0.79108,0.79161,loss,-1.0,-23.0,0.79161,0.79138,1.0662
USDJPY,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 00:15:00,SELL,159.37,159.427,159.295652,159.427,loss,-1.0,-5700.0,159.427,159.37,0.7733
XAGUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 05:45:00,BUY,71.187,70.367,72.256565,70.367,loss,-1.0,-4100.0,71.187,70.367,1.7513
XAUUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:00:00,2026-03-26 05:30:00,BUY,4518.281,4488.837,4556.686217,4488.837,loss,-1.0,-2944.4,4518.281,4488.837,1.3961
AUDUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:15:00,2026-03-26 00:30:00,BUY,0.6947,0.69389,0.695757,0.69389,loss,-1.0,-81.0,0.6947,0.69389,2.5426
US30,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:15:00,2026-03-26 02:30:00,BUY,46426.6,46348.2,46528.86087,46348.2,loss,-1.0,-78.4,46426.6,46348.2,1.5405
BTCUSD,60,1.3043478260869565,2026-03,2026-03-25,2026-03-26 00:45:00,2026-03-26 02:30:00,SELL,71150.44,71413.58,70807.213913,70807.213913,win,1.3043,343.23,71413.58,71150.44,1.1747
AUDUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:45:00,SELL,0.68855,0.68953,0.687272,0.687272,win,1.3043,127.83,0.68953,0.68855,1.1807
EURGBP,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 06:00:00,SELL,0.86488,0.86509,0.864606,0.86509,loss,-1.0,-21.0,0.86509,0.86488,0.7656
EURUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:15:00,SELL,1.15335,1.15396,1.152554,1.152554,win,1.3043,79.57,1.15396,1.15335,0.7673
GBPJPY,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:45:00,SELL,212.888,212.987,212.75887,212.75887,win,1.3043,12913.04,212.987,212.888,0.8016
NZDUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:45:00,SELL,0.5759,0.57642,0.575222,0.575222,win,1.3043,67.83,0.57642,0.5759,0.8235
US30,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:15:00,BUY,46221.7,46133.5,46336.743478,46133.5,loss,-1.0,-88.2,46221.7,46133.5,0.761
USDCAD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 06:00:00,BUY,1.38534,1.38446,1.386488,1.38486,timeout,-0.5455,-48.0,1.38534,1.38446,1.4667
USDCHF,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:15:00,BUY,0.79476,0.79436,0.795282,0.795282,win,1.3043,52.17,0.79476,0.79436,0.7349
XAGUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:00:00,2026-03-27 00:15:00,BUY,68.994,68.361,69.819652,68.361,loss,-1.0,-3165.0,68.994,68.361,1.0702
XAUUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:15:00,2026-03-27 01:30:00,SELL,4389.959,4414.321,4358.182478,4414.321,loss,-1.0,-2436.2,4414.321,4389.959,1.0515
BTCUSD,60,1.3043478260869565,2026-03,2026-03-26,2026-03-27 00:30:00,2026-03-27 01:45:00,SELL,68574.31,68946.12,68089.340435,68946.12,loss,-1.0,-371.81,68946.12,68574.31,1.303
BTCUSD,60,1.3043478260869565,2026-03,2026-03-27,2026-03-28 00:00:00,2026-03-28 02:30:00,BUY,66371.61,65911.3,66972.014348,65911.3,loss,-1.0,-460.31,66371.61,65911.3,2.8745
BTCUSD,60,1.3043478260869565,2026-03,2026-03-28,2026-03-29 02:45:00,2026-03-29 06:00:00,BUY,66697.27,66216.3,67324.622174,66757.5,timeout,0.1252,60.23,66697.27,66216.3,4.1701
AUDUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,0.6846,0.68546,0.683478,0.68546,loss,-1.0,-86.0,0.68546,0.6846,0.9893
BTCUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,65798.02,66330.37,65103.650435,66330.37,loss,-1.0,-532.35,66330.37,65798.02,1.8669
EURGBP,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 03:45:00,BUY,0.8681,0.86768,0.868648,0.86768,loss,-1.0,-42.0,0.8681,0.86768,1.0086
EURJPY,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 06:00:00,SELL,184.122,184.363,183.807652,183.87,timeout,1.0456,25200.0,184.363,184.122,1.8724
EURUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,BUY,1.14941,1.1487,1.150336,1.150336,win,1.3043,92.61,1.14941,1.1487,1.3542
GBPJPY,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 06:00:00,SELL,212.081,212.414,211.646652,211.933,timeout,0.4444,14800.0,212.414,212.081,2.4006
GBPUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,1.32335,1.32454,1.321798,1.32454,loss,-1.0,-119.0,1.32454,1.32335,1.3425
NZDUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,0.57245,0.57328,0.571367,0.57328,loss,-1.0,-83.0,0.57328,0.57245,1.6624
US30,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,44880.1,45020.6,44696.83913,45020.6,loss,-1.0,-140.5,45020.6,44880.1,1.4954
USDCHF,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,0.79956,0.80004,0.798934,0.798934,win,1.3043,62.61,0.80004,0.79956,0.6687
USDJPY,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,160.227,160.441,159.94787,159.94787,win,1.3043,27913.04,160.441,160.227,1.5869
XAUUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 02:30:00,SELL,4443.749,4492.444,4380.233783,4492.444,loss,-1.0,-4869.5,4492.444,4443.749,2.7756
USDCAD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:15:00,2026-03-30 06:00:00,SELL,1.38948,1.39024,1.388489,1.3896,timeout,-0.1579,-12.0,1.39024,1.38948,1.1247
XAGUSD,60,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:15:00,2026-03-30 03:00:00,BUY,68.825,67.682,70.31587,70.31587,win,1.3043,7454.35,68.825,67.682,2.3532
AUDUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:45:00,SELL,0.68423,0.68528,0.68286,0.68528,loss,-1.0,-105.0,0.68528,0.68423,2.94
BTCUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 01:15:00,BUY,66746.11,66350.64,67261.940435,67261.940435,win,1.3043,515.83,66746.11,66350.64,2.1836
EURGBP,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,BUY,0.86978,0.86938,0.870302,0.86938,loss,-1.0,-40.0,0.86978,0.86938,1.9929
EURUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,1.1452,1.14593,1.144248,1.14593,loss,-1.0,-73.0,1.14593,1.1452,1.973
GBPJPY,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,210.451,210.608,210.246217,210.608,loss,-1.0,-15700.0,210.608,210.451,1.5722
GBPUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,1.31687,1.31788,1.315553,1.31788,loss,-1.0,-101.0,1.31788,1.31687,2.0948
NZDUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:00:00,SELL,0.57128,0.57176,0.570654,0.570654,win,1.3043,62.61,0.57176,0.57128,1.7187
US30,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,45155.1,45270.1,45005.1,45270.1,loss,-1.0,-115.0,45270.1,45155.1,1.7345
USDCAD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:45:00,BUY,1.39303,1.39257,1.39363,1.39257,loss,-1.0,-46.0,1.39303,1.39257,1.3673
USDCHF,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,BUY,0.80004,0.79973,0.800444,0.79973,loss,-1.0,-31.0,0.80004,0.79973,1.3478
XAGUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:15:00,BUY,70.035,69.523,70.702826,69.523,loss,-1.0,-2560.0,70.035,69.523,1.7866
XAUUSD,60,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:15:00,BUY,4521.347,4492.358,4559.158739,4492.358,loss,-1.0,-2898.9,4521.347,4492.358,2.5402
AUDUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 03:45:00,BUY,0.69209,0.69013,0.694647,0.69013,loss,-1.0,-196.0,0.69209,0.69013,5.2769
BTCUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 02:00:00,SELL,68025.95,68314.89,67649.071739,67649.071739,win,1.3043,376.88,68314.89,68025.95,1.1973
EURJPY,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 00:45:00,BUY,183.481,183.339,183.666217,183.666217,win,1.3043,18521.74,183.481,183.339,1.6819
GBPJPY,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 00:45:00,BUY,209.993,209.827,210.209522,210.209522,win,1.3043,21652.17,209.993,209.827,1.3647
GBPUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 01:00:00,BUY,1.32442,1.32287,1.326442,1.32287,loss,-1.0,-155.0,1.32442,1.32287,2.7364
NZDUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 01:00:00,BUY,0.57558,0.57435,0.577184,0.57435,loss,-1.0,-123.0,0.57558,0.57435,3.4578
USDCAD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 06:00:00,SELL,1.39023,1.3912,1.388965,1.39085,timeout,-0.6392,-62.0,1.3912,1.39023,1.7321
USDCHF,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 06:00:00,SELL,0.79758,0.79916,0.795519,0.7968,timeout,0.4937,78.0,0.79916,0.79758,4.2457
USDJPY,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 00:45:00,SELL,158.56,158.776,158.278261,158.776,loss,-1.0,-21600.0,158.776,158.56,2.0884
XAGUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 01:00:00,SELL,74.813,75.269,74.218217,75.269,loss,-1.0,-2280.0,75.269,74.813,1.6191
XAUUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:00:00,2026-04-01 04:15:00,BUY,4700.061,4671.763,4736.971435,4671.763,loss,-1.0,-2829.8,4700.061,4671.763,2.0461
EURGBP,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:15:00,2026-04-01 01:00:00,SELL,0.87351,0.87389,0.873014,0.87389,loss,-1.0,-38.0,0.87389,0.87351,1.4944
EURUSD,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:15:00,2026-04-01 01:00:00,BUY,1.15743,1.15567,1.159726,1.15567,loss,-1.0,-176.0,1.15743,1.15567,3.7277
US30,60,1.3043478260869565,2026-04,2026-03-31,2026-04-01 00:45:00,2026-04-01 06:00:00,BUY,46459.7,46326.3,46633.7,46576.2,timeout,0.8733,116.5,46459.7,46326.3,1.9843
EURGBP,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:15:00,SELL,0.87099,0.87127,0.870625,0.87127,loss,-1.0,-28.0,0.87127,0.87099,1.3754
EURJPY,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 05:15:00,BUY,183.917,183.777,184.099609,183.777,loss,-1.0,-14000.0,183.917,183.777,1.4882
GBPJPY,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:00:00,BUY,211.099,210.98,211.254217,211.254217,win,1.3043,15521.74,211.099,210.98,1.0
NZDUSD,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:30:00,SELL,0.57467,0.57532,0.573822,0.57532,loss,-1.0,-65.0,0.57532,0.57467,2.298
US30,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:30:00,SELL,46563.1,46619.0,46490.186957,46619.0,loss,-1.0,-55.9,46619.0,46563.1,1.0277
USDCAD,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:45:00,BUY,1.38774,1.38724,1.388392,1.38724,loss,-1.0,-50.0,1.38774,1.38724,1.4403
USDJPY,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 01:15:00,BUY,158.711,158.54,158.934043,158.934043,win,1.3043,22304.35,158.711,158.54,1.6035
XAGUSD,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:00:00,2026-04-02 00:15:00,SELL,75.265,75.81,74.55413,75.81,loss,-1.0,-2725.0,75.81,75.265,1.7412
BTCUSD,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 00:15:00,2026-04-02 00:45:00,BUY,68243.8,67975.72,68593.469565,68593.469565,win,1.3043,349.67,68243.8,67975.72,1.3603
XAUUSD,60,1.3043478260869565,2026-04,2026-04-01,2026-04-02 01:00:00,2026-04-02 01:00:00,SELL,4773.624,4800.288,4738.84487,4738.84487,win,1.3043,3477.91,4800.288,4773.624,2.1648
AUDUSD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 01:30:00,BUY,0.69112,0.69081,0.691524,0.69081,loss,-1.0,-31.0,0.69112,0.69081,0.9954
BTCUSD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 01:30:00,SELL,66837.2,67093.39,66503.03913,66503.03913,win,1.3043,334.16,67093.39,66837.2,1.5653
EURGBP,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:45:00,SELL,0.87192,0.87216,0.871607,0.871607,win,1.3043,31.3,0.87216,0.87192,1.2444
EURUSD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:45:00,BUY,1.15375,1.15332,1.154311,1.15332,loss,-1.0,-43.0,1.15375,1.15332,1.3589
GBPJPY,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:15:00,BUY,210.942,210.859,211.050261,210.859,loss,-1.0,-8300.0,210.942,210.859,1.0026
GBPUSD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 02:15:00,BUY,1.32269,1.32199,1.323603,1.32199,loss,-1.0,-70.0,1.32269,1.32199,1.7284
NZDUSD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:45:00,BUY,0.57135,0.57114,0.571624,0.57114,loss,-1.0,-21.0,0.57135,0.57114,0.7558
US30,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:30:00,BUY,46552.5,46530.1,46581.717391,46530.1,loss,-1.0,-22.4,46552.5,46530.1,0.464
USDCAD,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:15:00,SELL,1.39124,1.39155,1.390836,1.39155,loss,-1.0,-31.0,1.39155,1.39124,0.9909
USDCHF,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:45:00,SELL,0.79814,0.79847,0.79771,0.79847,loss,-1.0,-33.0,0.79847,0.79814,1.4043
USDJPY,60,1.3043478260869565,2026-04,2026-04-02,2026-04-03 00:00:00,2026-04-03 00:15:00,SELL,159.43,159.484,159.359565,159.484,loss,-1.0,-5400.0,159.484,159.43,1.0708
BTCUSD,60,1.3043478260869565,2026-04,2026-04-03,2026-04-04 00:15:00,2026-04-04 02:00:00,BUY,66948.27,66815.11,67121.956957,66815.11,loss,-1.0,-133.16,66948.27,66815.11,1.7142
BTCUSD,60,1.3043478260869565,2026-04,2026-04-04,2026-04-05 00:00:00,2026-04-05 02:00:00,SELL,67230.35,67389.03,67023.376087,67023.376087,win,1.3043,206.97,67389.03,67230.35,1.999
AUDUSD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 02:00:00,BUY,0.68904,0.68837,0.689914,0.689914,win,1.3043,87.39,0.68904,0.68837,0.895
BTCUSD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 06:00:00,BUY,69112.84,68229.8,70264.631304,69278.15,timeout,0.1872,165.31,69112.84,68229.8,3.881
EURGBP,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 00:15:00,BUY,0.87287,0.87271,0.873079,0.87271,loss,-1.0,-16.0,0.87287,0.87271,0.3979
EURJPY,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 01:00:00,BUY,183.952,183.784,184.17113,183.784,loss,-1.0,-16800.0,183.952,183.784,1.2584
GBPJPY,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 06:00:00,BUY,210.747,210.548,211.006565,210.91,timeout,0.8191,16300.0,210.747,210.548,1.1175
US30,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 01:15:00,BUY,46310.7,46228.1,46418.43913,46418.43913,win,1.3043,107.74,46310.7,46228.1,1.0426
USDCAD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 00:15:00,SELL,1.39437,1.3947,1.39394,1.39394,win,1.3043,43.04,1.3947,1.39437,0.7464
USDCHF,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 05:15:00,BUY,0.80115,0.80006,0.802572,0.80006,loss,-1.0,-109.0,0.80115,0.80006,1.1431
XAGUSD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 06:00:00,BUY,72.257,71.522,73.215696,72.338,timeout,0.1102,405.0,72.257,71.522,1.9248
EURUSD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:15:00,2026-04-06 01:00:00,BUY,1.15166,1.15081,1.152769,1.15081,loss,-1.0,-85.0,1.15166,1.15081,1.5237
GBPUSD,60,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:15:00,2026-04-06 02:00:00,BUY,1.3194,1.31848,1.3206,1.3206,win,1.3043,120.0,1.3194,1.31848,1.2117
